,artist_name,track_name,track_id,track_popularity,artist_id,song_length_ms
591,Ryuji Imaichi,Catch my Light,5O1PunXKzWDDoXbc0jAi7M,13,70OLJdY31J0j1JgNcLsvSc,220626
592,Taylor Swift,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,71,06HL4z0CvFAxyc27GXpf02,255893
593,Ryuji Imaichi,ZONE OF GOLD,4SWOOyG7mt9pRh7qMdCnaE,13,70OLJdY31J0j1JgNcLsvSc,195440
594,Aidan Bissett,More Than Friends,1Ph96WpdjNlwD6iKRE2Xa3,68,4XQI4hyuy5xun1ou3SM8Oe,183012
595,Ryuji Imaichi,Diamond Dance,0bWmIbmXb5U1hHFYpbcKPR,13,70OLJdY31J0j1JgNcLsvSc,237600
596,Lil Uzi Vert,Silly Watch,5egD7A5x9AHdVO2fMo3Wbo,67,4O15NlyKLIASxsJ0PrXPfz,195692
597,Greg Sletteland,I Have a Dream (Deep House Dance Party Remix),1QD7KtRE3D1IUHhPsSRpz5,8,1UiwiBUiZQ4JkuSNnlSOmB,141640
598,Jelly Roll,Save Me,1rnYNAJPAb586NhetosdNW,66,19k8AgwwTSxeaxkOuCQEJs,240722
599,Junko Yagami,チーター - 2020 Remaster,4KYvsaQ6lBFwI3V5BMVd54,7,6ooFYQBSq3sFEipwHfw5gr,218240
600,Summer Walker,White Tee (with NO1-NOAH),5m0eMnsWwzgGsUxe1mhFYR,72,57LYzLEk2LcFghVwuWbcuS,211373
601,October,Cavatina - 2020 Remastered,26D4YPZhn6NogmM0fPzSLG,6,1AkzuxRsDDcPQURcUARdlq,270295
602,BTS,Filter,4bZZVcgWWMWPBwzTTp642w,77,3Nrfpe0tUJi4K4DXYWgMUX,180220
603,October,Recollection - 2020 Remastered,3JbvlsNATp0LA3Cb4S4Dac,6,1AkzuxRsDDcPQURcUARdlq,190491
604,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,77,56mfhUDKa1vec6rSLZV5Eg,171374
605,Sophie Zelmani,I Am The Rain,0b4SzuQsJdmVgBMDVdGSIA,23,59hh4MU8JBy0tvPlhz5fzk,212413
606,Lil Baby,The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,67,5f7VJjfbwm532GiveGC0ZK,252728
607,Celebration Guns,Something About Hindsight in 2020,0uXFFKdPlR4WLr5D83q3ZT,3,28zgg4dAkcK0jXZdxiLjVu,164280
608,Sech,Relación - Remix,35UUpTmrcFXNIVIN26ujXl,76,77ziqFxp5gaInVrF2lj4ht,247308
609,Greg Sletteland,The Sign (NYC Deep House Party Crossfit Workout Hits DJ Club Remix),2P3MdLsPyIANfRHmG399O4,7,1UiwiBUiZQ4JkuSNnlSOmB,204590
610,Nivel Codiciado,Adueñarme,4zneNpRMfRSdhsFTZbYZLN,68,5aHKxMwIrPVwy4m6FTOiXK,183762
611,Greg Sletteland,Reach in the Sky DJ (Favorite Progressive House EDM Crossfit Workout Hits DJ Club Remix),5O9ldsFiyUQHgGblXNb9tT,5,1UiwiBUiZQ4JkuSNnlSOmB,225000
612,Lil God Dan,MARCELINE,17zEBtrjKKa2hwk9CxWIkX,71,20kAERGCnqfyGydzop8bfg,155054
613,The Cog is Dead,Mechanical Menagerie (Remastered 2020),28z0GIPDseYWLdwp6wKOJ6,6,5aLQtm6eoBgUhsbHvgAJPF,161854
614,ElyOtto,SugarCrash!,2ePtv8MlBO9nuuXABqAfEX,74,4b19vuzlDcNdU4quI7L6sW,80080
615,Al Stewart,Midas Shadow - 2020 Remaster,5CkvbGDenhRwGKiQv48N6R,9,0DW7boyjvbaSP3OJ72sXgC,193093
616,ROLE MODEL,blind,0NuWgxEp51CutD2pJoF4OM,69,1dy5WNgIKQU6ezkpZs4y8z,153293
617,Al Stewart,Flying Sorcery - 2020 Remaster,29jzOj8URja6Rz7N62bxVh,11,0DW7boyjvbaSP3OJ72sXgC,262946
618,Khruangbin,Texas Sun,24ntSW3QVJzR79lHAAOTaY,71,2mVVjNmdjXZZDvhgQWiakk,252811
619,Buju Banton,400 Years,2ezZgyMOaR3T6ESsK0CSyk,5,4wLAjfeqAsV66AocWNcowA,248343
620,Lee Brice,Memory I Don't Mess With,1zYZs8Vbjhbzx5M3olcRnm,65,5Zq7R5qmi58ByYyBQTlNuk,180616
621,October,In The Rain - 2020 Remastered,5Ag5cb2MvvEgqU0po5pzMW,6,1AkzuxRsDDcPQURcUARdlq,355721
622,Khalil?,Zodiac Killer,2BMffjr4KyshdbZz7UAC6w,67,0TzMK687XQf4EwLFYvpDLz,124390
623,The Cog is Dead,The Inventor's Daughter (Remastered 2020),0thMY62ynu6xuiiyOuDHrI,6,5aLQtm6eoBgUhsbHvgAJPF,151379
624,COIN,Crash My Car,0X5mtNbqxbiTYkwj0CQc2f,68,0ZxZlO7oWCSYMXhehpyMvE,188306
625,Jacob Lizotte,First Strike,4VlWDHri8FFZEIi79khfmm,9,1xd4o3nvXyiD90YBml2A5T,257441
626,Jhené Aiko,P*$$Y Fairy (OTW),48KXAIruJ07kJVCWOGohMV,68,5ZS223C6JyBfXasXxrRqOk,181860
627,Workout Music ,Memories (Remix),2TSUxzMC1BPOs85maWSQRn,14,5njMahLKD1tLJ5bejvqseV,256440
628,Phoebe Bridgers,Kyoto,4vjvx7Zxkb4AltGcZ0BBvI,69,1r1uxoy19fzMxunt3ONAkG,184524
629,Al Stewart,One Stage Before - 2020 Remaster,1eUxD0p1x4hThiVbgOtXwU,8,0DW7boyjvbaSP3OJ72sXgC,282066
630,Flume,The Difference,4nlvKIIetOWGIMyhjQXgOZ,71,6nxWCVXbOlEVRexSbLsTer,139662
631,The Cog is Dead,Steam Powered Stories (Intro) [Remastered 2020],2x2jSphQIWjjnXlqVM3a8E,6,5aLQtm6eoBgUhsbHvgAJPF,94720
632,Juice WRLD,Bad Energy,7d94IqWX2UmSKMGUYSGFJG,68,4MCBfE4596Uoi2O4DtmEMz,186749
633,Al Stewart,Sand In Your Shoes - 2020 Remaster,21n38RcHzYhtIAaaYOXOxm,11,0DW7boyjvbaSP3OJ72sXgC,185386
634,Jason Derulo,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,78,07YZf4WDAMNwqr4jfgOZ8y,190306
635,Junko Yagami,カシミヤのほほえみ - 2020 Remaster,4xFNjuGmscB1pmnCol3uYm,7,6ooFYQBSq3sFEipwHfw5gr,271426
636,CJ,Whoopty,5vGLcdRuSbUhD8ScwsGSdA,74,7arQA31aZVS8yS6zUveWzb,123262
637,The Cog is Dead,Let Me Be Your Man (Remastered 2020),3XXdUoZgGdizG5AtHdRMbJ,7,5aLQtm6eoBgUhsbHvgAJPF,107990
638,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,73,1HY2Jd0NmPuamShAr6KMms,182200
639,Cool Vibes Jazz,New Year New You,3pgKqCax6v7KPkz1kGgFCR,5,3RhLwOoQ9oGsO4UkkKk212,75005
640,Morgan Wallen,Livin’ The Dream,2L4YgbxxwmwafMqLIjSx8q,65,4oUHIQIBe0LHzYfvXNW4QM,239120
641,Paul Carrack,"How Long - Live at Symphony Hall, Birmingham, 2017",6nxwrOdDV3TYosd58Og4li,10,0FFuvdY7fuiuTmHN9unYoz,362278
642,Priscilla Block,Just About Over You,4Ec0q0j8hRTCX4QQ5MiHSX,66,6BpvASijzSWj7gnZD4Dvf1,179213
643,Blackstratblues,This Will Be My Year,4xwamM5mo5l0mXeZa9zGQd,14,688Lauh0j7oRekX6qHHIp1,271322
644,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),5JAYDuLRkODlVt6dgoalKk,68,4MCBfE4596Uoi2O4DtmEMz,180129
645,HCS Year12 2020,Tiffany's,3Hp75lUe1fdzzt42SQiSnt,7,1tK1SGYWdB9UhYKiMiRLtb,156969
646,NLE Choppa,Walk Em Down (feat. Roddy Ricch),4cSSL3YafYjM3yjgFO1vJg,69,0ErzCpIMyLcjPiwT4elrtZ,173288
647,Bruce Cockburn,The Coldest Night Of The Year,02wW3TMUyqGSunJ4qpIyGA,9,4sh4MHP7lhrSUakxwZzwqz,266533
648,Cole Swindell,Single Saturday Night,1irAliF0T8sLIOPJp6n7rU,66,1mfDfLsMxYcOOZkzBxvSVW,187683
649,Greg Sletteland,Can't Stop This Feeling (Deep House Dance Party Remix),0VoyCzfd4M5p23pu5HL1Vy,7,1UiwiBUiZQ4JkuSNnlSOmB,185802
650,Lund,Broken,4W8sUeokQKfHt1uTXp0Jq0,69,5uLkZ7FWMTBUg1corQqdkR,200672
651,Greg Sletteland,My Body Is so into You (Deep House Dance Party Remix),6wccYNxf7oQlLj3hhBbIno,6,1UiwiBUiZQ4JkuSNnlSOmB,216774
652,Sam Hunt,Body Like A Back Road,7FpBQ067pHB67deawpbbcY,66,2kucQ9jQwuD8jWdtR9Ef38,162546
653,Greg Sletteland,Oh Baby Baby (Electronic Dance Party Remix),7puPB5ixFOkP7nYysVqCU1,6,1UiwiBUiZQ4JkuSNnlSOmB,219256
654,Lazy3x,2K FREESTYLE,612dHPI0OoOsvWkweHXZXF,69,02wrovsROEQpMXNTxk8uHI,213000
655,Winter Warm Up Jazz,Let's Put the Year to Bed,0vak1oPiTnzC32ydpB9pBD,4,0S41pnHBilLrC2w9i95qTI,160006
656,Ghostemane,Fed Up,0BV0AYGLVlu2SdjN3J9twp,74,3uL4UpqShC4p2x1dJutoRW,151625
657,Al Stewart,"If It Doesn't Come Naturally, Leave It - 2020 Remaster",4OEZFKaHIcNkObrzhWykUw,7,0DW7boyjvbaSP3OJ72sXgC,270680
658,Pop Smoke,Get Back,3DWjFSDEQ9IWz1mj449fB7,72,0eDvMgVFoNV3TpwtrVCoTj,108160
659,Above & Beyond,Blue Monday,4SI1yGSThNxNsX9cQjbUjH,14,10gzBoINW3cLJfZUka8Zoe,252919
660,Bad Bunny,Soliá,7sOfmPd18RWp3FoCzpa7Kw,75,4q3ewBCX7sLwd24euuV69X,159282
661,Aurosonic,From Dust To Ground (Mixed) - Progressive Mix,1D6yAnZFJnke1yTAAAEw9m,8,1UkK91RiLw3FonVedbAVA1,460800
662,HARDY,UNAPOLOGETICALLY COUNTRY AS HELL,45nc69lqKe3kY9sit2UU6G,65,5QNm7E7RU2m64l6Gliu8Oy,235360
663,015B,Just 5 Minutes,14tveOxeox9mEBU8jHDoDs,9,4uU7KfTjcjyKUGWSaTzLu7,250685
664,Migos,Need It,6mtjo5kIHKlboGE84lf1FJ,67,6oMuImdp5ZcFhWP0ESe6mG,195680
665,015B,OK Goodbye,6DPRXIwH3al6tdmF4zjlaH,10,4uU7KfTjcjyKUGWSaTzLu7,189213
666,Wilbur Soot,Your New Boyfriend,4vLBnQtece15fFhqWxZvJP,70,2XzXLjXRSeFtsic4ieyLJy,239667
667,Ryuji Imaichi,Over The Night,0TWr89zyxZ58jeG7VNK7pV,12,70OLJdY31J0j1JgNcLsvSc,239266
668,$NOT,Like Me (feat. iann dior),706ZrLifsm0nwlucKr4kQg,68,5IbEL2xjRtKsunfmsahLuO,167146
669,Ryuji Imaichi,ONE DAY,1I7KerGbIP6hqciSs2LyZq,12,70OLJdY31J0j1JgNcLsvSc,273800
670,MEDUZA,Paradise (feat. Dermot Kennedy),6ft4hAq6yde8jPZY2i5zLr,78,0xRXCcSX89eobfrshSVdyu,167903
671,Ryuji Imaichi,SHINING,1Bk42d82ntsuzvVCXTrcnT,12,70OLJdY31J0j1JgNcLsvSc,213133
672,NLE Choppa,Camelot,44sYqNBttbXNxya33FJ3Dj,67,0ErzCpIMyLcjPiwT4elrtZ,148759
673,Nymano,Mirage,3HdhnmOIgeuVq42O0l5Fw1,7,3BoSEarTgKiw8sHE0ixJNK,117000
674,Zach Bryan,November Air,0u9NVrPqUINrHIFCuPOnYm,65,40ZNYROS4zLfyyBSs2PGe2,243709
675,Sleepy Fish,Bookshelves,38hvo3wyY1hUFttrzxFqQg,6,1IJe80moz409PtxW4llPFw,127877
676,Playboi Carti,New Tank,4txKMpsSfZRV6durPuHVq0,68,699OTQXzgjhIYAHMy9RyPD,89741
677,Philanthrope,Ocean Patio,3qJCPsmuewuWF2jkOqKOEY,6,13ACz7DIictCpSYGglNTHs,150087
678,Moneybagg Yo,Said Sum,3sKz6Sd72K0ofPWcJPPk6H,65,3tJoFztHeIJkJWMrx0td2f,155168
679,ØDYSSEE,Calm,3DIlFc3fn9GBy8KhJdSQAb,6,6f2Y46Pw2IYGoURJREJDiA,135499
680,Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,3tdjTdCCgKtwacsICCtPZZ,69,0Yr4BBpK2dkCp2UsrJ9LZN,114865
681,Leavv,Aqueduct,1tPwtEZicYljOlAgnqT07U,7,7sNw4pNLLJNGrU62O80WGE,175500
682,Money Man,24 (feat. Lil Baby),7v96VvFLS0wSYT8kewNLRy,68,3Rx4PJ7SP6unkOk5elPUK7,182857
683,Ward Wills,Can’t Find the Words,2ufeC6yV0q32xfrqkTQGE3,9,22HWLRzuuO4aRQrXGIAnDj,192631
684,Bad Bunny,120,3KJ3opyV29269SXkPrc19l,78,4q3ewBCX7sLwd24euuV69X,151506
685,Dotlights,Anywhere But Here,5JMKnDCcY5AphCmSHwyKPG,8,5HoxUV5njSmYDj1U9i9zHY,209254
686,WEEDMANE,SUICIDE YEAR,6hRvewF5MRAsqqxnNs3z2b,74,6agBXAcUugzO8DQTChZZrx,91820
687,Sleepy Fish,Witch Hat,5IMRQMYucConMGcTogk5OC,7,1IJe80moz409PtxW4llPFw,150523
688,Jack Harlow,Face Of My City (feat. Lil Baby),6MDdceLYec4AxohmorE4vH,67,2LIk90788K0zvyj2JJVwkJ,123446
689,Sleepy Fish,Fireplace,3uPkidnkvuQS8yI6Hz2zKo,5,1IJe80moz409PtxW4llPFw,158833
690,Lil Nas X,HOLIDAY,6zFMeegAMYQo0mt8rXtrli,73,7jVv8c5Fj3E9VhNjxT4snq,154997
691,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,56fmyw26sr2W5BfqbvtNmi,26,0fA0VVWsXO9YnASrzqfmYu,373626
692,Yung Gravy,oops!,7L6G0wpIUiPXuvoo7qhb06,67,2YOYua8FpudSEiB9s88IgQ,139759
693,Disclosure,You & Me - Flume Remix,2ecVNoRLcktZ3VIYsan9Pw,15,6nS5roXSAGhTGr34W6n7Et,282812
694,StaySolidRocky,Party Girl,5RqR4ZCCKJDcBLIn4sih9l,70,1XLWox9w1Yvbodui0SRhUQ,147800
695,Ben Böhmer,Breathing - Boris Brejcha Remix (Mixed),6DtwPyMqylx1cdfvo3I2ET,10,5tDjiBYUsTqzd0RkTZxK7u,499625
696,Chris Stapleton,Joy Of My Life,4EuaDcxHmHKS6gZ5iuGba0,66,4YLtscXsxbVgi031ovDDdh,274520
697,Frost,Overtones - Mixed,4FB55vmdYfIrOrbbzlpgE4,11,4cr1vZsdjcY434Aqc3fDBt,281500
698,Five Finger Death Punch,A Little Bit Off,6GqqGv8frU7kqzXkm2rewI,68,5t28BP42x2axFnqOOMg3CM,190718
699,Marsh,Lailonie - Mixed,6Q3Wta6M7zqlnxDaFbm16h,12,1eucLGnPT27tdEh6MU29wp,337562
700,Lee Brice,Memory I Don't Mess With,7BQE1P0NUalHSvFtrxasx9,65,5Zq7R5qmi58ByYyBQTlNuk,180616
701,Eli & Fur,Walk The Line - Mixed,3vTiEk2yLd5KowoqPyHulh,9,5CkVLGKUJkIc1pmSk10QP4,237406
702,KAROL G,BICHOTA,7vrJn5hDSXRmdXoR30KgF1,75,790FomKkXshlbRYZFtlgla,178946
703,CRi,Stranger - Mixed,57mRYjtBCUVkMXidaUes2p,10,3NaMuUYTIGm6CC3YqTuTvi,216000
704,Hotel Ugly,Shut up My Moms Calling,3hxIUxnT27p5WcmjGUXNwx,67,35WVTyRnKAoaGExqgktVyb,164571
705,Durante,Days Pass - Mixed,0JXVfggFoPQNZpBg5duIJw,9,1BqIPGrEhdjdLFpUzce2dh,354000
706,Playboi Carti,Go2DaMoon (feat. Kanye West),0F13K9dwYH2zpTWiR8d628,67,699OTQXzgjhIYAHMy9RyPD,119737
707,Greg Sletteland,Gravity Pulls Us Together Djs (Usa Deep House Party Crossfit Workout Hits DJ Club Remix),7FEtHxi32h47hNP2ERvjnb,5,1UiwiBUiZQ4JkuSNnlSOmB,245760
708,iamjakehill,By the Sword,3HsFSrIsbO54TFDfG66pZm,70,26JloX1vHxGGrGUVeMItFJ,125812
709,Greg Sletteland,"More Love, Techno, & Rave DJ (Amsterdam Electronic Dance Music Festival Hits Radio Version)",389AuKbCi6WM3H4RtLQ1MJ,5,1UiwiBUiZQ4JkuSNnlSOmB,230400
710,Jack Harlow,Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR,67,2LIk90788K0zvyj2JJVwkJ,153360
711,Greg Sletteland,Feeling It Feel It DJ (Jakarta Electronic Dance Music Festival Hits Remix),6xsohTVL2NviYJJiOjwbB0,6,1UiwiBUiZQ4JkuSNnlSOmB,263225
712,Eslabon Armado,La Mejor de Todas,6tzWQCTlrZr1CnwiFGCmoM,66,0XeEobZplHxzM9QzFQWLiR,208326
713,Greg Sletteland,Rise Together DJ (Las Vegas Electronic Dance Music Festival Edm Hits Radio Version),7IjjojHPOX526CNxpicnR4,5,1UiwiBUiZQ4JkuSNnlSOmB,166880
714,Anuel AA,Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,75,2R21vXR83lH98kGeO99Y66,246000
715,Greg Sletteland,Welcome to Los Angeles (Electronic Dance Music Festival DJ Hits Remix),7ayJbUoDbRv1WdSL6Oz8jZ,5,1UiwiBUiZQ4JkuSNnlSOmB,270741
716,Megan Thee Stallion,Captain Hook,1E3VQQWFQAPJkXfYHjqWoI,67,181bsRPaVXVlUKXrxwZfHK,176749
717,Greg Sletteland,Tell Me You Want Me DJ (Ktown Electronic Dance Music Festival DJ Hits Remix),5X7nP2lTCFyTHHoxAQJX1w,5,1UiwiBUiZQ4JkuSNnlSOmB,165000
718,JAWNY,Honeypie,6FfLg6FFqhCsrFOaHIGkg0,73,25pd339V2rRJo84USlcSRP,135581
719,Greg Sletteland,Exchange of Love (Los Angeles Late Night Dance Party EDM DJ Hits Club Remix),5EMFtx03txBCUhWo1Tfiic,5,1UiwiBUiZQ4JkuSNnlSOmB,139130
720,Grupo Firme,Gracias - En Vivo,2XlGKZNMkRKvEJsbwQ6MCl,72,1dKdetem2xEmjgvyymzytS,235221
721,Greg Sletteland,Take Me Higher to Tomorrowland DJ (Electronic Dance Music Festival EDM Hits Club Remix),7qPTs2BmbdGJ8my1l8e9Tj,5,1UiwiBUiZQ4JkuSNnlSOmB,193043
722,Bad Bunny,Que Malo,53v2u51nq3CxiKUNphRzP1,75,4q3ewBCX7sLwd24euuV69X,167975
723,Greg Sletteland,After Party DJ (UK Progressive Trance Edm Gym Workout Hits Remix),7kdxjMyEAP06fyq5qMfEUk,5,1UiwiBUiZQ4JkuSNnlSOmB,166956
724,Niall Horan,Black And White,7rpNuuoMbid56XkDsx2FjE,72,1Hsdzj7Dlq2I7tHP7501T4,193089
725,Greg Sletteland,DJ's Party on Sunset Boulevard Living the Hollywood Life (Electronic Dance Music Festival Hits Remix),5WtaYsqxQ9nUszMKhrCZno,6,1UiwiBUiZQ4JkuSNnlSOmB,209970
726,Jelly Roll,Creature,5yqKUU2DUyilP2TvOrjEzT,64,19k8AgwwTSxeaxkOuCQEJs,239592
727,Greg Sletteland,Drop the Bass DJ (Melbourne Bounce Shuffle Cutting Shapes Hits Remix),4GpQ8LHpAwpwFQKWtmkeBG,8,1UiwiBUiZQ4JkuSNnlSOmB,181417
728,Sheff G,"No Suburban, Pt. 2",3VayB5gLZGODx8b7RO1y5f,68,1tG7s7S4sq2eFFW0QZyLbm,153561
729,Taio Cruz,Dynamite,4bQwJftxRu3uMtl8G4GAHJ,10,6MF9fzBmfXghAz953czmBC,203053
730,Koe Wetzel,Good Die Young,6vBbirJ0n9L0j1XPtWlG6T,64,1Tie3AZgLQZqYEp8Fv4zOZ,165699
731,Hard Men Working Hard,LonelyFans,03pvkv4qD1CsQme0vWBYa8,6,1hoEcGDMtO6zhujNn7RRUu,334470
732,Bad Bunny,Pero Ya No,75pQqzwgCjUOSSy5CpmAjy,73,4q3ewBCX7sLwd24euuV69X,160638
733,J-Dooly,"Go, Go, Goooo, Go.",2vsvgBTVLPApnhck5OIFo8,4,0fS1aOC9PyZ6eJhadYveWm,148088
734,Luis R Conriquez,El Chino (En Vivo),4b148u8CHf38OU1yW5Xf1F,72,0pePYDrJGk8gqMRbXrLJC8,180047
735,BUMKEY,BETTER DAYS,7uLKlZkikc5Efk0t5y6hEE,10,3vhZuZdMksbnJwoE3AwpXq,251320
736,Kid Cudi,Show Out (with Skepta & Pop Smoke),5CFJRZRq6sdKKtRwNPWbYv,71,0fA0VVWsXO9YnASrzqfmYu,174960
737,Nico Szabo,Raccoon,3vFsUoi4KR8k5AWlPAGIj2,15,0Vw8wTJPM8hzOHwqAjsFri,495737
738,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,70,181bsRPaVXVlUKXrxwZfHK,155497
739,J-Dooly,Free Smoke.,4RnSzXTmFBEvGRL7vSCSCO,4,0fS1aOC9PyZ6eJhadYveWm,226089
740,Mac Miller,Surf,1kwnxJNVl7cwcU98RvMBaR,68,4LLpKhyESsyAXpc4laK94U,330506
741,Bryson Brown,2020 New Year,1udLFpMzlnSRSTY1d3YYeT,3,6l9zwELRty1d7kI1QdrTWC,97163
742,Kehlani,Can I,0uDdI4fAXCuNhQbmxENdsO,67,0cGUm45nv7Z6M6qdXYQGTX,167810
743,Liam Wilson,At That Point In Time - Mixed,5pJGhSJ1xfVJ22eDNWdjhb,11,0cR6WdZTvQ829SkErzUZOC,271133
744,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),0EhpEsp4L0oRGM0vmeaN5e,75,1vyhD5VmyZ7KMfW5gqLgo5,232253
745,Will Rees,Into The Light - Mixed,5XMnKLGVly9OiHNXywzITE,9,1dlEz2w0VlP9NSzM6YA1Cm,349274
746,Don Toliver,Cardigan,0Li1OuXXfi7950ilZUFGkF,68,4Gso3d4CscCijv0lmajZWs,158708
747,Paul Denton,Let You Go - Mixed,19pmKyc4Bj1LPCrMrhZgIC,10,2fKsd61swALXCOUa8q89U2,352060
748,WHOKILLEDXIX,spy?,0QsZ3W21xNvnUnUMbiAY4z,68,0RSogp4qeGu0ZM71JRTay3,153921
749,Workout Music ,Lose You to Love Me (Remix),2Yrf2hhL6MDWNFCExPilWb,7,5njMahLKD1tLJ5bejvqseV,257013
750,Young Dolph,No Sense (feat. Key Glock),67K5Ki1bLemeOlN012sip8,65,3HiuzBlSW7pGDXlSFMhO2g,140466
751,Greg Sletteland,I Just Want You Baby (Chill Electronic Music Remix),7CRAq7uALKmK3CDSMzpP39,6,1UiwiBUiZQ4JkuSNnlSOmB,201295
752,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,72,1uNFoZAHBGtllmzznpCI3s,212868
753,Greg Sletteland,Follow Me (Chill Electronic Music Remix),6LlzRIPofOK1QDVQOomrpo,5,1UiwiBUiZQ4JkuSNnlSOmB,216774
754,Claire Rosinkranz,Backyard Boy,04F42oEuKrRComYJfJuyVR,70,3V0ZQW0dNuVaFtbVYgSI24,129240
755,Greg Sletteland,I Can Feel the Love from You (Deep House Dance Party Remix),5uDdlGnNidP0iBOiWPhhPz,6,1UiwiBUiZQ4JkuSNnlSOmB,188863
756,Maluma,Hawái - Remix,0GzuHFG4Ql6DoyxFRnIk3F,71,1r4hJ1h58CWwUQe3MxPuau,200481
757,Greg Sletteland,Paradise Like Islands in the Sky (Deep House Dance Party Remix),56tHWxun34uJ4atMqfjUek,6,1UiwiBUiZQ4JkuSNnlSOmB,185805
758,Marshmello,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,73,64KEffDW9EtZ1y2vBYgq8T,159862
759,Greg Sletteland,The DJ Played My Favorite Song (Deep House Dance Party Remix),01JYQhAS2nLXSdwVlB3nM7,5,1UiwiBUiZQ4JkuSNnlSOmB,232257
760,Saweetie,Back to the Streets (feat. Jhené Aiko),3MEruRteiUZXkStfTlZqRn,67,6cK3NBO6uP7hh0oyuVELFl,189496
761,Greg Sletteland,All My Life (Chill Electronic Music Remix),3HFBPDn9PDxqjqLzaolPrw,5,1UiwiBUiZQ4JkuSNnlSOmB,240003
762,Studio Killers,Jenny (I Wanna Ruin Our Friendship),4JLBDUYSaOMPYND0iWeSWQ,73,7avo0PmlW8O1YLEt9DnWQT,215280
763,Greg Sletteland,Feel Love in the Music (Chill Electronic Music Remix),4iVUdetI0cQ4cOmuvGEyuA,5,1UiwiBUiZQ4JkuSNnlSOmB,185804
764,RØNIN,ALL GIRLS ARE THE SAME,4xhWfr0tyA7BGL7eXo8KnV,72,5AueQd01cgyqBRQ82ns5cd,121949
765,Greg Sletteland,Let's Play (Deep House Dance Party Remix),4y3SXCuVXO8fj0BTSUzvy6,7,1UiwiBUiZQ4JkuSNnlSOmB,185798
766,LiSA,紅蓮華,0qMip0B2D4ePEjBJvAtYre,74,0blbVefuxOGltDBa00dspv,237586
767,Greg Sletteland,Can We Take This to the Next Level (Fitness Workout Music Remix),3DkpThpq5Nos0vy1cCgQ4e,5,1UiwiBUiZQ4JkuSNnlSOmB,187509
768,Khalid,Know Your Worth,0TrPqhAMoaKUFLR7iYDokf,71,6LuN9FCkKOj5PcnpouEgny,181436
769,Greg Sletteland,Two Hearts All In (Deep House Dance Party Remix),3YheyJ5hmE5119nBnGCt9W,6,1UiwiBUiZQ4JkuSNnlSOmB,208000
770,Juice WRLD,Titanic,1YM6c2sxbf2Jacl9IFgn4I,67,4MCBfE4596Uoi2O4DtmEMz,176649
771,Greg Sletteland,Light It Up (Chill Electronic Music Remix),6qRpJ9vJlSppO07xPJPv8k,6,1UiwiBUiZQ4JkuSNnlSOmB,193547
772,Miley Cyrus,Midnight Sky,4i2qxFEVVUi8yOYoxB8TCX,74,5YGY8feqx7naU7z4HrwZM6,223280
773,Greg Sletteland,Lose My Defenses (Yoga & Pilates Chill Electronic Music Remix),2Gl0xdYcjTkMnqEm687VZB,6,1UiwiBUiZQ4JkuSNnlSOmB,185806
774,Bryson Tiller,Sorrows,5TXQCMKN6TgemTL3c4wRTn,68,2EMAnMvWE2eb56ToJVfCWs,193702
775,Greg Sletteland,One More Time Hands up Hollywood (Electronic Dance Party Remix),5LJ3F6BPFfwpjbzYQN2cIx,4,1UiwiBUiZQ4JkuSNnlSOmB,254977
776,Bad Bunny,Ignorantes,38RIEav39FGi86jppxO0du,73,4q3ewBCX7sLwd24euuV69X,210606
777,Shanti Chakra Friends,Seven Years in Tibet 2020,6uvfqKDNvc6B8aGTlALw2Z,11,7s7BtpXbUTvFtbnPLvrl69,293051
778,Eslabon Armado,24 Horas,0T8lt51Lvj1OAj750PH6X9,66,0XeEobZplHxzM9QzFQWLiR,317362
779,October,A Good Year - 2020 Remastered,1g6Zm6BiN3WktHGzu0ZKAh,5,1AkzuxRsDDcPQURcUARdlq,226603
